id	Year	Dummy School	Education	Experience	Wage
978	1980	1	9	0.0	
979	1980	0	12	1.37	
980	1980	1	12	0.0	
981	1980	1	10	0.0	
982	1980	1	8	0.0	
983	1980	1	8	0.0	
984	1980	1	12	0.0	
985	1980	1	11	0.0	
986	1980	1	10	0.0	
987	1980	1	9	0.0	
988	1980	1	8	0.0	
989	1980	1	10	0.0	
990	1980	0	12	2.0	9.12
991	1980	1	13	0.0	
992	1980	1	10	0.0	
993	1980	0	12		7.74
994	1980	0	12	2.0	7.04
995	1980	0	12		4.09
996	1980	0	12	0.0	6.52
997	1980	1	11	0.0	
998	1980	1	9	0.0	
999	1980	0	13	0.0	
1000	1980	1	10	0.0	
1001	1980	0	12	0.0	
1002	1980	1	9	0.0	
1003	1980	1	12	1.0	
1004	1980	0	11	0.0	
1005	1980	1	9	0.0	
1006	1980	0	8	1.96	5.39
1007	1980	0	9	1.9	
1008	1980	1	8	0.0	
1009	1980	1	8	1.0	4.36
1010	1980	1	8	0.0	
1011	1980	1	12	1.0	7.93
1012	1980	0	8	1.33	
1013	1980	1	9	1.0	
1014	1980	1	9	0.0	
1015	1980	1	10	0.0	
1016	1980	1	14	0.0	
1017	1980	1	10	0.0	
1018	1980	0	12		13.88
1019	1980	1	9	0.0	
1020	1980	1	14	0.0	
1021	1980	1	12	0.0	
1022	1980	1	10	0.0	
1023	1980	1	12	0.0	
1024	1980	0	12	1.0	6.34
1025	1980	1	10	0.0	
1026	1980	0	6	2.0	5.23
1027	1980	0	13		4.52
1028	1980	1	10	0.0	
1029	1980	1	11	0.0	
1030	1980	1	12	0.0	
1031	1980	1	9	0.0	
1032	1980	1	9	0.0	
1033	1980	0	10	0.0	
1034	1980	1	12	0.94	6.34
1035	1980	1	9	0.0	
1036	1980	0	10		5.95
1037	1980	0	9		4.39
1038	1980	1	12	1.0	7.93
1039	1980	1	11	0.0	
1040	1980	1	10	0.0	
1041	1980	0	11	1.88	11.1
1042	1980	1	11	0.0	
1043	1980	1	12	0.87	
1044	1980	1	9	0.0	
1045	1980	1	11	0.0	
1046	1980	1	9	0.0	
1047	1980	1	12	0.0	5.08
1048	1980	0	10		
1049	1980	1	8	0.0	
1050	1980	1	9	0.0	
1051	1980	0	12		
1052	1980	0	11		6.03
1053	1980	1	12	0.98	
1054	1980	1	9	0.0	
1055	1980	0	11		15.23
1056	1980	1	8	0.0	
1057	1980	0	12		7.53
1058	1980	1	15	0.0	
1059	1980	1	12	0.0	
1060	1980	1	11	0.0	
1061	1980	1	9	0.0	
1062	1980	1	10	0.0	
1063	1980	1	11	0.0	
1064	1980	1	9	0.0	
1065	1980	0	12	0.0	
1066	1980	0	12	0.0	
1067	1980	1	9	0.0	
1068	1980	1	11	0.0	
1069	1980	0	12	0.0	
1070	1980	0	10	1.71	5.06
1071	1980	0	12	1.85	8.37
1072	1980	1	9	0.0	
1073	1980	1	12	0.92	
1074	1980	1	9	0.0	
1075	1980	0	9	0.0	
1076	1980	1	8	0.0	
1077	1980	1	11	0.0	
1078	1980	1	11	0.0	
1079	1980	1	11	0.0	
1080	1980	0	9	1.27	5.95
1081	1980	0	10	1.58	
1082	1980	1	11	0.0	
1083	1980	1	13	0.0	
1084	1980	0	12		4.95
1085	1980	1	10	0.0	
1086	1980	1	11	0.0	
1087	1980	1	13	0.0	
1088	1980	1	11	0.0	
1089	1980	1	8	0.0	
1090	1980	1	10	0.0	
1091	1980	0	10		5.95
1092	1980	0	10	0.23	2.62
1093	1980	1	10	0.0	
1094	1980	1	8	0.0	
1095	1980	1	11	0.0	
1096	1980	1	12	0.96	5.55
1097	1980	1	12	1.0	6.11
1098	1980	0	12	1.94	6.82
1099	1980	1	12	1.0	4.6
1100	1980	1	11	0.0	
1101	1980	1	11	0.0	
1102	1980	1	10	0.0	
1103	1980	1	11	0.0	
1104	1980	1	9	0.0	
1105	1980	1	10	0.0	
1106	1980	1	12	1.0	7.61
1107	1980	0	12		5.76
1108	1980	1	11	0.0	
1109	1980	1	9	0.0	
1110	1980	1	10	0.0	
1111	1980	1	13	0.0	
1112	1980	1	11	0.0	
1113	1980	1	10	0.0	
1114	1980	1	10	0.0	
1115	1980	1	9	0.0	
1116	1980	1	9	0.0	
1117	1980	1	12	1.0	3.05
1118	1980	1	11	0.0	
1119	1980	1	9	0.0	
1120	1980	1	12	0.0	5.55
1121	1980	1	12	0.81	
1122	1980	0	8	2.0	
1123	1980	0	7	0.0	
1124	1980	1	11	0.0	
1125	1980	0	8	0.0	
1126	1980	1	8	0.0	
1127	1980	1	9	0.0	
1128	1980	0	8	2.0	4.6
1129	1980	1	10	0.0	
1130	1980	1	10	0.0	
1131	1980	0	12	1.0	
1132	1980	0	12	1.81	5.55
1133	1980	1	11	0.0	
1134	1980	1	9	0.0	
1135	1980	1	11	0.0	
1136	1980	1	10	0.0	
1137	1980	1	10	0.0	
1138	1980	1	13	0.0	
1139	1980	1	9	0.0	
1140	1980	0	8	2.0	5.17
1141	1980	1	12	0.0	
1142	1980	0	8	2.0	
1143	1980	1	10	0.0	
1144	1980	1	11	0.0	
1145	1980	1	8	0.0	
1146	1980	1	10	0.0	
1147	1980	1	12	0.0	
1148	1980	1	11	0.0	
1149	1980	1	9	0.0	
1150	1980	1	10	0.0	
1151	1980	1	12	0.87	8.39
1152	1980	1	13	0.0	
1153	1980	1	9	0.0	
1154	1980	1	15	0.0	
1155	1980	0	9	1.6	4.76
1156	1980	0	9	2.0	
1157	1980	0	8	2.0	
1158	1980	1	9	0.0	
1159	1980	1	12		
1160	1980	1	8	0.0	
1161	1980	1	12		5.16
1162	1980	0	10	0.75	5.95
1163	1980	1	9	0.0	
1164	1980	1	12	0.0	
1165	1980	1	15	0.0	
1166	1980	1	10	0.0	
1167	1980	1	12	1.0	6.19
1168	1980	1	8	0.0	
1169	1980	0	11		7.93
1170	1980	1	10	0.65	9.79
1171	1980	1	10	0.0	
1172	1980	0	12	2.0	14.28
1173	1980	1	9	0.0	
1174	1980	0	12	1.9	10.58
1175	1980	0	9	0.0	
1176	1980	1	10	0.52	5.23
1177	1980	0	8	0.0	
1178	1980	1	10	1.0	4.76
1179	1980	1	8	0.0	
1180	1980	1	9	0.0	
1181	1980	0	8	0.0	
1182	1980	1	11	0.23	6.34
1183	1980	1	11	0.0	
1184	1980	1	11	0.0	
1185	1980	1	8	0.0	
1186	1980	0	10	1.71	
1187	1980	1	10	0.0	
1188	1980	0	8		
1189	1980	0	7	1.37	7.14
1190	1980	1	15	0.0	
1191	1980	1	15	0.0	
1192	1980	0	14	0.0	
1193	1980	0	9		
1194	1980	1	8	0.0	
1195	1980	0	8		6.6
1196	1980	0	12	0.96	6.87
1197	1980	1	10	0.0	
1198	1980	1	11	0.0	
1199	1980	1	9	0.0	
1200	1980	0	11		5.0
1201	1980	0	8		5.16
1202	1980	0	8	1.71	7.38
1203	1980	1	9	0.0	
1204	1980	1	10	0.0	
1205	1980	1	9	0.0	
1206	1980	1	14	1.0	4.76
1207	1980	1	11	0.0	
1208	1980	1	8	0.0	
1209	1980	1	10	0.0	
1210	1980	0	10		12.69
1211	1980	0	14	0.0	
1212	1980	1	9	0.0	
1213	1980	1	10	0.0	
1214	1980	1	9	0.0	
1215	1980	0	10		9.91
1216	1980	1	10	1.0	
1217	1980	0	12	0.0	
1218	1980	0	15	0.0	
1219	1980	1	9	0.0	
1220	1980	1	13	0.0	
1221	1980	0	11	0.0	
1222	1980	1	11	1.0	4.36
1223	1980	0	8	1.81	2.97
1224	1980	0	10		
1225	1980	1	9	0.0	
1226	1980	1	9	1.0	4.76
1227	1980	0	9	1.73	6.44
1228	1980	1	8	0.0	
1229	1980	1	8	0.0	
1230	1980	0	12	0.0	16.18
1231	1980	1	10	0.0	
1232	1980	0	12		5.35
1233	1980	0	9	1.0	
1234	1980	0	8	2.0	5.55
1235	1980	1	9	0.0	
1236	1980	1	14	0.0	
1237	1980	1	8	0.0	
1238	1980	0	10	1.04	
1239	1980	0	8		2.97
1240	1980	1	9	0.0	
1241	1980	1	12	0.94	4.76
1242	1980	1	11	0.0	
1243	1980	1	10	0.0	
1244	1980	1	9	0.0	
1245	1980	0	11	0.0	
1246	1980	0	9	0.0	
1247	1980	1	10	0.0	
1248	1980	0	11	0.0	5.55
1249	1980	1	10	0.0	
1250	1980	1	14	0.0	
1251	1980	1	15	0.0	
1252	1980	0	10	0.0	3.93
1253	1980	1	16	0.0	
1254	1980	1	15	0.0	
1255	1980	1	14	0.0	
1256	1980	0	14	0.0	
1257	1980	1	9	0.0	
1258	1980	0	9	2.0	5.28
1259	1980	1	12	0.81	11.1
1260	1980	0	9	2.0	
1261	1980	0	10	1.96	8.95
1262	1980	1	9	0.0	
1263	1980	0	11	1.92	
1264	1980	1	10	0.0	
1265	1980	1	9	0.0	
1266	1980	0	12	0.0	8.3
1267	1980	0	14	0.0	
1268	1980	0	10		11.74
1269	1980	1	12	0.0	
1270	1980	0	11	0.0	11.33
1271	1980	1	10	0.0	
1272	1980	0	12	1.85	9.52
1273	1980	1	11	0.0	
1274	1980	1	10	1.0	9.68
1275	1980	0	6	2.0	
1276	1980	1	11	0.0	
1277	1980	1	12	0.62	11.8
1278	1980	1	12	0.54	
1279	1980	1	9	1.0	
1280	1980	1	12	0.0	4.12
1281	1980	1	7	0.0	
1282	1980	0	13	0.0	
1283	1980	0	13	0.0	
1284	1980	1	12	1.0	5.55
1285	1980	1	10	0.0	
1286	1980	0	10		7.28
1287	1980	0	8	1.0	5.19
1288	1980	0	8	0.0	
1289	1980	1	12	0.87	8.25
1290	1980	0	10	2.0	6.98
1291	1980	1	12	1.0	6.22
1292	1980	1	8	0.0	
1293	1980	0	9		4.92
1294	1980	0	7	1.56	
1295	1980	0	8	1.0	
1296	1980	1	10	0.0	
1297	1980	1	11	0.0	
1298	1980	1	10	0.0	
1299	1980	0	12	1.94	7.14
1300	1980	0	8		9.52
1301	1980	0	12		9.9
1302	1980	1	10	0.0	
1303	1980	1	11	0.0	
1304	1980	1	10	0.0	
1305	1980	1	8	0.0	
1306	1980	0	10	0.79	6.34
1307	1980	1	7	0.0	
1308	1980	0	12	0.0	7.93
1309	1980	1	9	0.1	11.9
1310	1980	1	11	0.0	
1311	1980	1	9	0.0	
1312	1980	1	8	0.0	
1313	1980	0	13	0.0	10.09
1314	1980	1	12	0.92	6.3
1315	1980	0	9	1.04	4.68
1316	1980	0	12	0.0	
1317	1980	1	9	0.0	
1318	1980	1	12		8.33
1319	1980	1	10	0.0	
1320	1980	0	9		
1321	1980	1	9	0.0	
1322	1980	1	9	0.0	
1323	1980	1	13	1.0	
1324	1980	0	6	0.0	
1325	1980	0	8	1.71	2.38
1326	1980	1	7	0.0	
1327	1980	1	9	0.0	
1328	1980	1	10	1.0	
1329	1980	0	6	2.0	6.34
1330	1980	1	9	0.0	
1331	1980	0	9	1.81	
1332	1980	0	12		7.93
1333	1980	0	12		7.45
1334	1980	1	12	0.63	3.97
1335	1980	1	9	0.0	
1336	1980	0	12	0.0	4.98
1337	1980	1	8	0.0	
1338	1980	1	12	0.88	4.76
1339	1980	1	10	0.0	
1340	1980	1	9	0.0	
1341	1980	0	8	1.0	
1342	1980	1	9	0.0	
1343	1980	0	8	0.25	4.92
1344	1980	0	10		4.92
1345	1980	1	9	0.0	
1346	1980	1	9	0.0	
1347	1980	1	7	0.0	
1348	1980	1	9	0.0	
1349	1980	0	12	2.0	5.95
1350	1980	0	10	1.46	
1351	1980	1	11	0.0	
1352	1980	1	12	0.9	
1353	1980	1	12	0.54	5.55
1354	1980	0	8	0.0	
1355	1980	0	6	0.0	
1356	1980	0	9		
1357	1980	0	10	1.17	
1358	1980	1	10	0.0	
1359	1980	1	10	0.0	
1360	1980	1	8	0.0	
1361	1980	0	8		4.47
1362	1980	1	9	0.0	
1363	1980	1	10	0.0	
1364	1980	0	12	1.71	6.5
1365	1980	0	10	1.62	6.34
1366	1980	0	9	1.19	6.38
1367	1980	1	8	0.0	
1368	1980	1	9	0.0	
1369	1980	1	11	0.0	
1370	1980	1	13	0.0	
1371	1980	1	11	0.0	
1372	1980	0	9	0.71	4.12
1373	1980	1	8	0.0	
1374	1980	0	10	0.0	
1375	1980	1	10	0.0	
1376	1980	0	9	1.81	5.87
1377	1980	0	12	2.0	6.27
1378	1980	0	12		8.45
1379	1980	0	11	0.0	
1380	1980	0	8	0.0	
1381	1980	0	12	0.0	
1382	1980	1	15	0.0	
1383	1980	0	15	0.0	
1384	1980	1	14	0.0	
1385	1980	1	9	0.0	
1386	1980	1	16	0.0	
1387	1980	0	7	2.0	11.21
1388	1980	1	10	0.0	
1389	1980	0	9	2.0	
1390	1980	0	11		5.95
1391	1980	1	7	0.0	
1392	1980	1	9	1.0	4.76
1393	1980	1	14	0.0	
1394	1980	1	10	1.0	5.47
1395	1980	0	9	1.92	6.74
1396	1980	0	8		4.6
1397	1980	1	10	0.0	
1398	1980	1	14	0.0	
1399	1980	1	9	0.0	
1400	1980	1	10	0.0	
1401	1980	0	10		5.95
1402	1980	1	12	1.0	5.95
1403	1980	0	9		
1404	1980	0	12	1.73	
1405	1980	1	8	0.0	
1406	1980	0	11		
1407	1980	0	11		5.28
1408	1980	1	15	0.0	
1409	1980	1	15	0.0	
1410	1980	1	15	0.0	
1411	1980	0	8		
1412	1980	0	10	1.92	
1413	1980	0	9		3.76
1414	1980	1	9	0.0	
1415	1980	1	9	0.0	
1416	1980	1	10	1.0	4.3
1417	1980	1	10	0.0	
1418	1980	0	9	1.96	5.58
1419	1980	1	8	0.0	
1420	1980	0	8	0.0	
1421	1980	0	12	0.0	10.37
1422	1980	1	8	0.0	
1423	1980	0	12	2.0	10.47
1424	1980	1	15	0.0	
1425	1980	1	14	0.0	
1426	1980	1	9	0.0	
1427	1980	0	10	0.81	
1428	1980	0	9	0.75	5.49
1429	1980	1	10		
1430	1980	0	12	2.0	
1431	1980	0	12	2.0	
1432	1980	0	12	2.0	
1433	1980	0	12		
1434	1980	0	12	0.0	
1435	1980	0	12		
1436	1980	0	12	1.0	
1437	1980	0	14		
1438	1980	0	10	2.0	
1439	1980	0	11	2.0	9.52
1440	1980	0	12	5.0	
1441	1980	0	12	0.0	3.66
1442	1980	0	12	1.0	
1443	1980	0	12	2.0	7.14
1444	1980	0	12		
1445	1980	0	11	0.0	
1446	1980	0	12		
1447	1980	0	12		
1448	1980	0	12	0.0	
1449	1980	1	13	0.0	
1450	1980	0	12		
1451	1980	0	12		
1452	1980	0	11		
1453	1980	0	12	2.0	
1454	1980	0	12	2.0	
1455	1980	0	12	1.88	
1456	1980	0	11		
1457	1980	0	12		
1458	1980	0	12		
1459	1980	0	12	2.0	
1460	1980	1	13	0.0	8.61
1461	1980	0	12	2.0	
1462	1980	0	11		6.14
1463	1980	0	12		
1464	1980	0	9	0.0	
1465	1980	0	12	2.0	
1466	1980	1	13	0.0	
1467	1980	0	12	1.98	
1468	1980	0	12		
1469	1980	0	12	0.0	
1470	1980	0	11	2.0	
1471	1980	0	12	6.0	
1472	1980	0	12	0.0	
1473	1980	0	12	2.0	
1474	1980	0	12	2.0	
1475	1980	0	12	0.0	
1476	1980	1	13	0.0	
1477	1980	0	11		4.92
1478	1980	0	11	2.0	8.36
1479	1980	0	9	2.0	
1480	1980	0	12		
1481	1980	0	12		
1482	1980	0	12	2.0	
1483	1980	0	10		
1484	1980	0	12	1.0	
1485	1980	0	12	2.0	
1486	1980	0	11		
1487	1980	0	12	2.0	
1488	1980	0	9	2.0	
1489	1980	0	12	1.88	
1490	1980	0	12	2.0	
1491	1980	0	12	2.0	
1492	1980	0	12	2.0	
1493	1980	0	12	1.0	
1494	1980	0	12	2.0	
1495	1980	0	12	0.0	6.5
1496	1980	0	12		
1497	1980	0	12	0.0	
1498	1980	0	12		
1499	1980	0	12	0.0	7.14
1500	1980	1	13	0.0	
1501	1980	0	12	1.73	
1502	1980	0	9	1.81	5.95
1503	1980	0	12	1.94	
1504	1980	0	12	6.0	
1505	1980	0	13	0.0	
1506	1980	0	12	0.0	
1507	1980	0	12		7.14
1508	1980	0	12		
1509	1980	0	12		
1510	1980	0	12	2.0	
1511	1980	0	12	2.0	6.74
1512	1980	0	12	2.0	
1513	1980	0	12		
1514	1980	0	12	2.0	
1515	1980	0	12	2.0	5.95
1516	1980	0	12	0.0	
1517	1980	0	12		
1518	1980	0	12	0.0	
1519	1980	0	12		
1520	1980	0	12	2.0	4.6
1521	1980	0	10	2.0	
1522	1980	0	10	10.0	5.08
1523	1980	0	12	2.0	
1524	1980	0	12	2.0	
1525	1980	0	12		
1526	1980	0	10	2.0	5.95
1527	1980	0	12		
1528	1980	0	10		
1529	1980	0	12	2.0	
1530	1980	1	14	1.0	2.46
1531	1980	0	12		
1532	1980	0	12	2.0	
1533	1980	0	12	2.0	
1534	1980	0	12	2.0	
1535	1980	0	12	2.0	
1536	1980	0	12	0.0	
1537	1980	0	12	2.0	
1538	1980	0	12		
1539	1980	0	13		
1540	1980	0	12	2.0	
1541	1980	0	12	0.0	
1542	1980	0	12		
1543	1980	0	12	2.0	
1544	1980	1	12	2.0	
1545	1980	0	12		
1546	1980	0	12	0.0	
1547	1980	0	12		
1548	1980	0	12		
1549	1980	0	12		
1550	1980	0	12	2.0	
1551	1980	0	10		
1552	1980	0	11	0.0	
1553	1980	0	12	2.0	
1554	1980	0	12	0.0	
1555	1980	0	11	9.0	
1556	1980	0	12		
1557	1980	0	10	2.0	
1558	1980	0	12	2.0	
1559	1980	0	11		
1560	1980	0	12	0.0	
1561	1980	0	12	6.0	
1562	1980	0	10	2.0	
1563	1980	0	12	0.0	
1564	1980	0	12	2.0	
1565	1980	0	12	0.0	
1566	1980	0	12		
1567	1980	0	12		
1568	1980	0	12	0.0	5.87
1569	1980	0	12	2.0	
1570	1980	1	11	0.0	
1571	1980	0	11		9.06
1572	1980	1	8	0.0	
1573	1980	1	9	0.0	
1574	1980	1	8	0.0	
1575	1980	1	12	0.0	
1576	1980	0	10	1.13	9.44
1577	1980	1	11	0.0	
1578	1980	1	9	0.0	
1579	1980	1	11	0.0	
1580	1980	1	8	0.0	
1581	1980	1	10	0.0	
1582	1980	1	11	0.0	
1583	1980	1	9	0.0	
1584	1980	1	12	0.73	5.55
1585	1980	1	11	0.0	
1586	1980	1	10	0.0	
1587	1980	1	9	0.0	
1588	1980	1	9	0.0	
1589	1980	1	10	0.0	
1590	1980	0	12		13.56
1591	1980	1	10	0.0	
1592	1980	1	11	0.0	
1593	1980	1	10	0.0	
1594	1980	1	10	0.0	
1595	1980	1	8	0.0	
1596	1980	1	10	0.0	
1597	1980	1	10	0.0	
1598	1980	1	10	0.0	
1599	1980	1	14	0.0	
1600	1980	1	13	0.0	
1601	1980	0	11	0.0	
1602	1980	1	10	0.0	
1603	1980	1	12		
1604	1980	0	13	0.0	
1605	1980	1	11	0.0	
1606	1980	1	9	0.0	
1607	1980	1	10	0.0	
1608	1980	1	11	0.0	
1609	1980	1	12	1.0	7.14
1610	1980	1	9	0.0	
1611	1980	1	10	0.0	
1612	1980	0	8	2.0	7.93
1613	1980	0	12		10.31
1614	1980	0	12	0.0	
1615	1980	1	14	0.0	
1616	1980	0	10	0.94	
1617	1980	1	9	0.0	
1618	1980	0	12	0.0	
1619	1980	1	11	0.0	
1620	1980	1	13	0.0	
1621	1980	1	8	0.0	
1622	1980	1	9	0.0	
1623	1980	1	9	0.0	
1624	1980	1	13	0.0	
1625	1980	1	9	0.0	
1626	1980	1	9	0.0	
1627	1980	1	9	0.0	
1628	1980	1	12	1.0	
1629	1980	1	10	0.0	
1630	1980	1	9	0.0	
1631	1980	1	12	1.0	5.55
1632	1980	1	8	0.0	
1633	1980	0	8		3.97
1634	1980	1	8	0.0	
1635	1980	1	9	0.0	
1636	1980	0	9	0.0	
1637	1980	0	11	1.0	7.93
1638	1980	1	11	0.0	
1639	1980	1	10	0.0	
1640	1980	1	10	0.0	
1641	1980	0	9		7.23
1642	1980	1	12	0.0	15.86
1643	1980	1	9	0.0	
1644	1980	1	11	0.0	
1645	1980	1	9	0.0	4.6
1646	1980	1	9	0.0	
1647	1980	1	7	0.0	
1648	1980	0	13	0.0	
1649	1980	1	11	0.0	
1650	1980	0	11	0.0	
1651	1980	1	11	0.0	
1652	1980	1	9	0.0	
1653	1980	1	12	0.94	4.44
1654	1980	0	12	1.87	4.92
1655	1980	0	9	2.0	
1656	1980	0	6	1.0	4.92
1657	1980	0	8		6.06
1658	1980	1	7	0.0	
1659	1980	0	10	2.0	6.34
1660	1980	0	12		8.33
1661	1980	0	9		6.68
1662	1980	0	7		5.9
1663	1980	0	8	1.88	5.55
1664	1980	0	12	2.0	6.09
1665	1980	1	10	0.0	
1666	1980	0	12		15.18
1667	1980	1	9	0.94	
1668	1980	1	10	0.0	
1669	1980	1	7	0.0	
1670	1980	0	11	0.0	
1671	1980	1	10	0.0	
1672	1980	1	10	0.0	
1673	1980	1	9	0.0	
1674	1980	1	8	1.0	
1675	1980	0	10		
1676	1980	1	15	1.0	5.87
1677	1980	1	7	0.0	
1678	1980	1	10	0.0	
1679	1980	1	11	0.0	
1680	1980	1	9	0.0	
1681	1980	1	8	0.0	
1682	1980	1	10	0.9	11.1
1683	1980	0	11	0.0	
1684	1980	0	12		
1685	1980	1	12	0.0	
1686	1980	0	8		
1687	1980	1	9	0.0	
1688	1980	1	12	1.0	5.95
1689	1980	0	10	1.0	3.97
1690	1980	1	9	0.0	
1691	1980	1	10	0.0	
1692	1980	0	10		4.92
1693	1980	0	10	0.0	
1694	1980	0	9	1.88	7.93
1695	1980	0	12	2.0	8.33
1696	1980	1	9	0.0	
1697	1980	0	12	0.0	
1698	1980	0	10	2.0	
1699	1980	0	10	2.0	
1700	1980	0	12		
1701	1980	0	12	0.0	
1702	1980	0	12		
1703	1980	0	12	1.96	
1704	1980	0	12		
1705	1980	1	12	0.0	
1706	1980	0	10		
1707	1980	0	12	2.0	
1708	1980	0	12	2.0	
1709	1980	0	12	2.0	
1710	1980	0	12	2.0	
1	1981	1	14	0.0	
2	1981	1	10	0.0	
3	1981	1	11	0.0	
4	1981	1	10	0.0	
5	1981	1	14	0.0	
6	1981	1	12	1.54	6.86
7	1981	1	12	0.0	
8	1981	0	13		
9	1981	0	12		4.34
10	1981	1	13	1.0	
11	1981	1	12	0.0	
12	1981	1	10	0.0	
13	1981	0	12		14.09
14	1981	0	12		
15	1981	0	14		10.06
16	1981	1	12	1.0	7.48
17	1981	1	14	0.0	
18	1981	0	12	0.92	5.39
19	1981	1	10	0.0	
20	1981	1	10	0.0	
21	1981	1	14	0.0	
22	1981	1	13	0.0	
23	1981	1	12	0.0	5.18
24	1981	1	16	0.0	4.57
25	1981	1	12	0.0	
26	1981	1	12	1.0	8.63
27	1981	0	14	0.0	8.93
28	1981	0	10	0.0	4.79
29	1981	1	13	0.0	
30	1981	1	11	0.0	
31	1981	0	11	0.87	
32	1981	1	10	0.0	
33	1981	1	11	0.0	
34	1981	0	9	0.88	5.82
35	1981	1	12	0.0	
36	1981	1	12	1.0	5.46
37	1981	0	9		
38	1981	0	11	2.92	5.39
39	1981	1	10	0.0	
40	1981	1	9	0.0	
41	1981	1	11	0.0	
42	1981	1	10	0.0	
43	1981	1	10	0.0	
44	1981	1	11	0.0	
45	1981	0	12		9.58
46	1981	0	12	2.73	4.62
47	1981	0	9	0.83	4.79
48	1981	0	11	0.0	
49	1981	1	9	0.0	
50	1981	0	12	0.0	
51	1981	1	10	0.0	
52	1981	1	11	0.0	
53	1981	1	9	0.0	
54	1981	0	12		9.68
55	1981	1	10	0.0	
56	1981	1	14	0.0	
57	1981	0	8		
58	1981	1	10	0.0	
59	1981	1	10	0.0	
60	1981	0	12		12.74
61	1981	1	13	0.0	
62	1981	1	12	0.96	5.75
63	1981	0	12		
64	1981	0	12		5.44
65	1981	0	12	3.0	
66	1981	1	12	0.94	7.91
67	1981	1	13	0.0	
68	1981	0	10	0.0	
69	1981	0	12		10.71
70	1981	0	12	3.0	9.88
71	1981	1	11	0.0	
72	1981	1	11	0.0	
73	1981	0	9	2.65	7.19
74	1981	1	10	0.0	
75	1981	1	11	0.0	
76	1981	1	12	0.0	
77	1981	0	13	1.85	
78	1981	1	12	0.0	
79	1981	0	11	0.0	
80	1981	1	12	0.0	
81	1981	1	13	0.0	
82	1981	0	11	2.63	13.66
83	1981	0	10	1.13	11.6
84	1981	1	12	1.0	6.33
85	1981	0	12	1.98	8.28
86	1981	0	12	1.87	
87	1981	0	9	0.98	6.61
88	1981	1	9	0.0	
89	1981	0	11	1.77	6.47
90	1981	1	16		5.94
91	1981	1	15	0.0	
92	1981	0	12	2.0	6.11
93	1981	1	11	0.0	
94	1981	0	12	2.0	9.56
95	1981	1	11	0.0	
96	1981	1	13	0.0	
97	1981	1	10	0.0	
98	1981	1	9	0.0	
99	1981	0	12		5.39
100	1981	1	10	0.0	
101	1981	0	11	2.87	8.63
102	1981	1	15	0.0	
103	1981	1	14	0.0	
104	1981	1	13	0.0	
105	1981	0	11		
106	1981	1	11	0.0	
107	1981	1	12	0.94	4.82
108	1981	1	11	0.0	
109	1981	1	13	0.0	
110	1981	1	10	0.0	
111	1981	1	11	0.0	
112	1981	1	11	0.0	
113	1981	0	9	0.0	
114	1981	1	10	0.0	
115	1981	0	11	0.92	
116	1981	1	13	0.0	
117	1981	1	10	0.0	
118	1981	1	12	0.0	
119	1981	0	13	1.44	
120	1981	0	13	0.71	6.27
121	1981	0	11	2.12	
122	1981	0	12		9.68
123	1981	1	13	0.0	
124	1981	1	11	0.0	
125	1981	1	10	0.0	
126	1981	0	12		7.98
127	1981	1	10	0.0	
128	1981	1	12	0.87	6.61
129	1981	0	9	0.0	
130	1981	0	11		7.55
131	1981	1	10	0.0	
132	1981	0	12	2.0	4.33
133	1981	1	11	0.0	
134	1981	0	11	0.94	5.2
135	1981	1	13	0.0	
136	1981	0	12	3.0	8.14
137	1981	1	14	0.0	
138	1981	0	12	0.0	7.46
139	1981	1	12	0.0	
140	1981	0	12		
141	1981	1	10	0.0	
142	1981	0	12	2.0	
143	1981	1	11	0.0	
144	1981	1	11	0.0	
145	1981	0	9		
146	1981	0	9		
147	1981	1	12	0.0	5.39
148	1981	0	10		4.67
149	1981	0	12		6.11
150	1981	1	10	0.0	
151	1981	1	11	0.0	
152	1981	0	12		7.43
153	1981	0	11	0.0	10.42
154	1981	1	11	0.0	
155	1981	1	8	0.0	
156	1981	1	11	0.0	
157	1981	1	11	0.0	
158	1981	0	12	1.75	
159	1981	0	9	2.71	4.1
160	1981	0	12		5.52
161	1981	0	12	0.0	
162	1981	1	13	0.0	
163	1981	0	12	0.0	
164	1981	1	10	0.0	
165	1981	0	12		
166	1981	1	10	0.0	
167	1981	1	12	0.0	
168	1981	1	11	0.0	
169	1981	1	14	0.0	
170	1981	1	12	1.0	16.62
171	1981	1	10	0.0	
172	1981	1	11	0.0	
173	1981	0	12	1.87	
174	1981	1	12	0.0	
175	1981	1	10	0.0	
176	1981	1	14	0.0	
177	1981	1	11	0.0	
178	1981	0	12	2.9	10.78
179	1981	0	12	2.0	10.78
180	1981	0	12	1.15	8.99
181	1981	1	12		7.19
182	1981	1	12	0.0	
183	1981	1	10	0.0	
184	1981	1	10	0.0	
185	1981	1	12	0.0	
186	1981	1	11	0.0	
187	1981	1	14	0.0	
188	1981	1	12	0.0	
189	1981	0	12		7.28
190	1981	1	15	0.0	
191	1981	0	12		13.11
192	1981	1	11	0.0	
193	1981	1	14	0.0	
194	1981	1	12	0.0	
195	1981	0	10		10.06
196	1981	1	12	0.0	
197	1981	1	10	0.0	
198	1981	0	12	2.94	8.63
199	1981	1	13	0.0	
200	1981	1	10	0.0	
201	1981	1	12	0.0	
202	1981	1	11	0.0	
203	1981	0	13		8.99
